Name,Date of Birth,Gender,Date of Death,Movie Title,Year
Josh Brolin,"February 12, 1968",Unknown,N/A,The Outer Limits,1995
Josh Brolin,"February 12, 1968",Unknown,N/A,Gang in Blue,1997
Josh Brolin,"February 12, 1968",Unknown,N/A,Picnic,2000
Josh Brolin,"February 12, 1968",Unknown,N/A,Mister Sterling,2003
Josh Brolin,"February 12, 1968",Unknown,N/A,Into the West,2005
Josh Brolin,"February 12, 1968",Unknown,N/A,Mankind: The Story of All of Us,2012
Josh Brolin,"February 12, 1968",Unknown,N/A,True West,2000
Marisa Tomei,"December 4, 1964",Unknown,N/A,The Flamingo Kid,1984
Marisa Tomei,"December 4, 1964",Unknown,N/A,Playing for Keeps,1986
Marisa Tomei,"December 4, 1964",Unknown,N/A,Oscar,1991
Marisa Tomei,"December 4, 1964",Unknown,N/A,My Cousin Vinny,1992
Marisa Tomei,"December 4, 1964",Unknown,N/A,Untamed Heart,1993
Marisa Tomei,"December 4, 1964",Unknown,N/A,Only You,1994
Marisa Tomei,"December 4, 1964",Unknown,N/A,The Perez Family,1995
Marisa Tomei,"December 4, 1964",Unknown,N/A,Unhook the Stars,1996
Marisa Tomei,"December 4, 1964",Unknown,N/A,A Brother's Kiss,1997
Marisa Tomei,"December 4, 1964",Unknown,N/A,Slums of Beverly Hills,1998
Marisa Tomei,"December 4, 1964",Unknown,N/A,Happy Accidents,2000
Marisa Tomei,"December 4, 1964",Unknown,N/A,In the Bedroom,2001
Marisa Tomei,"December 4, 1964",Unknown,N/A,The Wild Thornberrys Movie,2002
Marisa Tomei,"December 4, 1964",Unknown,N/A,Anger Management,2003
Marisa Tomei,"December 4, 1964",Unknown,N/A,Alfie,2004
Marisa Tomei,"December 4, 1964",Unknown,N/A,Loverboy,2005
Marisa Tomei,"December 4, 1964",Unknown,N/A,Danika,2006
Marisa Tomei,"December 4, 1964",Unknown,N/A,Grace Is Gone,2007
Marisa Tomei,"December 4, 1964",Unknown,N/A,"War, Inc.",2008
Marisa Tomei,"December 4, 1964",Unknown,N/A,Cyrus,2010
Marisa Tomei,"December 4, 1964",Unknown,N/A,The Lincoln Lawyer,2011
Marisa Tomei,"December 4, 1964",Unknown,N/A,Inescapable,2012
Marisa Tomei,"December 4, 1964",Unknown,N/A,Love Is Strange,2014
Marisa Tomei,"December 4, 1964",Unknown,N/A,Spare Parts,2015
Marisa Tomei,"December 4, 1964",Unknown,N/A,Captain America: Civil War,2016
Marisa Tomei,"December 4, 1964",Unknown,N/A,Spider-Man: Homecoming,2017
Marisa Tomei,"December 4, 1964",Unknown,N/A,After Everything,2018
Marisa Tomei,"December 4, 1964",Unknown,N/A,Avengers: Endgame,2019
Marisa Tomei,"December 4, 1964",Unknown,N/A,The King of Staten Island,2020
Marisa Tomei,"December 4, 1964",Unknown,N/A,Spider-Man: No Way Home,2021
Marisa Tomei,"December 4, 1964",Unknown,N/A,Delia's Gone,2022
Marisa Tomei,"December 4, 1964",Unknown,N/A,She Came to Me,2023
Marisa Tomei,"December 4, 1964",Unknown,N/A,Upgraded,2024
Marisa Tomei,"December 4, 1964",Unknown,N/A,ABC Afterschool Special,1987
Marisa Tomei,"December 4, 1964",Unknown,N/A,Parker Krane,1990
Marisa Tomei,"December 4, 1964",Unknown,N/A,Saturday Night Live,1994
Marisa Tomei,"December 4, 1964",Unknown,N/A,Seinfeld,1996
Marisa Tomei,"December 4, 1964",Unknown,N/A,Since You've Been Gone,1998
Marisa Tomei,"December 4, 1964",Unknown,N/A,Franklin,1999
Marisa Tomei,"December 4, 1964",Unknown,N/A,Jenifer,2001
Marisa Tomei,"December 4, 1964",Unknown,N/A,The Simpsons,2003
Marisa Tomei,"December 4, 1964",Unknown,N/A,Rescue Me,2006
Marisa Tomei,"December 4, 1964",Unknown,N/A,The Rich Inner Life of Penelope Cloud,2007
Marisa Tomei,"December 4, 1964",Unknown,N/A,Comedy Bang! Bang!,2012
Marisa Tomei,"December 4, 1964",Unknown,N/A,Empire,2015
Marisa Tomei,"December 4, 1964",Unknown,N/A,The Handmaid's Tale,2018
Marisa Tomei,"December 4, 1964",Unknown,N/A,Live in Front of a Studio Audience,2019
Marisa Tomei,"December 4, 1964",Unknown,N/A,Sarah Cooper: Everything's Fine,2020
Marisa Tomei,"December 4, 1964",Unknown,N/A,Daughters,1986
Marisa Tomei,"December 4, 1964",Unknown,N/A,Beirut,1987
Marisa Tomei,"December 4, 1964",Unknown,N/A,Sharon and Billy,1988
Marisa Tomei,"December 4, 1964",Unknown,N/A,What the Butler Saw,1989
Marisa Tomei,"December 4, 1964",Unknown,N/A,The Comedy of Errors,1992
Marisa Tomei,"December 4, 1964",Unknown,N/A,Slavs!,1994
Marisa Tomei,"December 4, 1964",Unknown,N/A,Dark Rapture,1996
Marisa Tomei,"December 4, 1964",Unknown,N/A,Waiting for Lefty,1997
Marisa Tomei,"December 4, 1964",Unknown,N/A,Wait Until Dark,1998
Marisa Tomei,"December 4, 1964",Unknown,N/A,"We Won't Pay, We Won't Pay",1999
Marisa Tomei,"December 4, 1964",Unknown,N/A,Salomé,2003
Marisa Tomei,"December 4, 1964",Unknown,N/A,Design for Living,2004
Marisa Tomei,"December 4, 1964",Unknown,N/A,Oh the Humanity and Other Good Intentions,2007
Marisa Tomei,"December 4, 1964",Unknown,N/A,Top Girls,2008
Marisa Tomei,"December 4, 1964",Unknown,N/A,Marie and Bruce,2011
Marisa Tomei,"December 4, 1964",Unknown,N/A,The Realistic Joneses,2014
Marisa Tomei,"December 4, 1964",Unknown,N/A,The Rose Tattoo,2016
Marisa Tomei,"December 4, 1964",Unknown,N/A,How to Transcend a Happy Marriage,2017
Marisa Tomei,"December 4, 1964",Unknown,N/A,The Rose Tattoo,2019
Idris Elba,6 September 1972,Unknown,N/A,"""Dance Off""(Macklemore & Ryan Lewis featuring Idris Elba and Anderson .Paak)",2016
Idris Elba,6 September 1972,Unknown,N/A,"""Boasty""(Wiley, Stefflon Don and Sean Paul featuring Idris Elba)",2019
Idris Elba,6 September 1972,Unknown,N/A,"""Apple Crumble""(with Lime Cordiale)",2021
Idris Elba,6 September 1972,Unknown,N/A,"""Holy Moley""(with Lime Cordiale)[136]",2022
Gemma Chan,29 November 1982,Unknown,N/A,When Evil Calls,2006
Gemma Chan,29 November 1982,Unknown,N/A,Exam,2009
Gemma Chan,29 November 1982,Unknown,N/A,Pimp,2010
Gemma Chan,29 November 1982,Unknown,N/A,The Double,2013
Gemma Chan,29 November 1982,Unknown,N/A,Jack Ryan: Shadow Recruit,2014
Gemma Chan,29 November 1982,Unknown,N/A,Love Is a Four Letter Word: Worth Seven Points,2015
Gemma Chan,29 November 1982,Unknown,N/A,Everyday Performance Artists,2016
Gemma Chan,29 November 1982,Unknown,N/A,Transformers: The Last Knight,2017
Gemma Chan,29 November 1982,Unknown,N/A,Crazy Rich Asians,2018
Gemma Chan,29 November 1982,Unknown,N/A,Captain Marvel,2019
Gemma Chan,29 November 1982,Unknown,N/A,Let Them All Talk,2020
Gemma Chan,29 November 1982,Unknown,N/A,Raya and the Last Dragon,2021
Gemma Chan,29 November 1982,Unknown,N/A,Don't Worry Darling,2022
Gemma Chan,29 November 1982,Unknown,N/A,The Creator,2023
Gemma Chan,29 November 1982,Unknown,N/A,Project Catwalk,2006
Gemma Chan,29 November 1982,Unknown,N/A,Doctor Who,2009
Gemma Chan,29 November 1982,Unknown,N/A,The IT Crowd,2010
Gemma Chan,29 November 1982,Unknown,N/A,Secret Diary of a Call Girl,2011
Gemma Chan,29 November 1982,Unknown,N/A,Bedlam,2012
Gemma Chan,29 November 1982,Unknown,N/A,Brotherhood,2015
Gemma Chan,29 November 1982,Unknown,N/A,Revolting Rhymes,2016
Gemma Chan,29 November 1982,Unknown,N/A,Watership Down,2018
Gemma Chan,29 November 1982,Unknown,N/A,Thunderbirds Are Go,2020
Gemma Chan,29 November 1982,Unknown,N/A,Extrapolations,2023
Gemma Chan,29 November 1982,Unknown,N/A,Affolter Brothers Junkyard Dogs (TV Series TBS),2025
Gemma Chan,29 November 1982,Unknown,N/A,Turandot,2008
Gemma Chan,29 November 1982,Unknown,N/A,The Sugar-Coated Bullets of the Bourgeoisie,2012
Gemma Chan,29 November 1982,Unknown,N/A,Yellow Face (UK premiere),2013
Gemma Chan,29 November 1982,Unknown,N/A,Yellow Face,2014
Gemma Chan,29 November 1982,Unknown,N/A,The Homecoming,2015
Gemma Chan,29 November 1982,Unknown,N/A,Diablo IV,2023
Gemma Chan,29 November 1982,Unknown,N/A,Broadcasting Press Guild Awards,2015
Gemma Chan,29 November 1982,Unknown,N/A,Screen Actors Guild Awards,2018
Gemma Chan,29 November 1982,Unknown,N/A,MTV Movie Awards,2019
Gemma Chan,29 November 1982,Unknown,N/A,Gold List Awards,2022
Stan Lee,Unknown,Unknown,N/A,Inkpot Award[188],1974
Stan Lee,Unknown,Unknown,N/A,The Will Eisner Award Hall of Fame[189],1994
Stan Lee,Unknown,Unknown,N/A,Jack Kirby Hall of Fame[190],1995
Stan Lee,Unknown,Unknown,N/A,Saturn Award,2002
Stan Lee,Unknown,Unknown,N/A,Sergio Award[191],2007
Stan Lee,Unknown,Unknown,N/A,National Medal of Arts[192],2008
Stan Lee,Unknown,Unknown,N/A,Hugo Award[193],2009
Stan Lee,Unknown,Unknown,N/A,Hollywood Walk of Fame[195],2011
Stan Lee,Unknown,Unknown,N/A,Visual Effects Society Awards,2012
Stan Lee,Unknown,Unknown,N/A,National Academy of Video Game Trade Reviewers[197],2017
Carrie Fisher,"October 21, 1956",Unknown,"December 27, 2016",1990,1990
Carrie Fisher,"October 21, 1956",Unknown,"December 27, 2016",2016,2016
Carrie Fisher,"October 21, 1956",Unknown,"December 27, 2016",2010,2010
Carrie Fisher,"October 21, 1956",Unknown,"December 27, 2016",2009,2009
Carrie Fisher,"October 21, 1956",Unknown,"December 27, 2016",2017,2017
Carrie Fisher,"October 21, 1956",Unknown,"December 27, 2016",2011,2011
Carrie Fisher,"October 21, 1956",Unknown,"December 27, 2016",2016,2016
Carrie Fisher,"October 21, 1956",Unknown,"December 27, 2016",2008,2008
Carrie Fisher,"October 21, 1956",Unknown,"December 27, 2016",1977,1977
Carrie Fisher,"October 21, 1956",Unknown,"December 27, 2016",2018,2018
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",Friday,1995
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",Back in Business,1997
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",Caught Up,1998
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",The Underground Comedy Movie,1999
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",The Whole Nine Yards,2000
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",See Spot Run,2001
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",The Scorpion King,2002
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",Daredevil,2003
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",D.E.B.S.,2004
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",Racing Stripes[33],2005
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",Talladega Nights: The Ballad of Ricky Bobby,2006
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",The Last Mimzy,2007
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",Welcome Home Roscoe Jenkins,2008
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",The Slammin' Salmon,2009
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",Redemption Road,2010
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",Cross,2011
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",In the Hive,2012
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",A Resurrection,2013
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",The Challenger,2015
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",The Bold and the Beautiful,1995
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",Skwids,1996
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",The Jamie Foxx Show,1997
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",Arliss,1998
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012","Sister, Sister",1999
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",King of the Hill,2002
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",Spider-Man: The New Animated Series,2003
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",Static Shock[33],2004
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",Teen Titans[33],2005
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",Minoriteam,2006
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",The Suite Life of Zack & Cody,2008
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",Bones,2011
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",The Finder,2012
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",Ultimate Spider-Man[33],2013
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",Varuna's Forces,1995
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",Star Trek: Klingon Academy,2000
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",SOCOM II U.S. Navy SEALs,2003
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",Forgotten Realms: Demon Stone,2004
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",The Suffering: Ties That Bind[33],2005
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",Saints Row[33],2006
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",God of War II[33],2007
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012",Saints Row IV[33],2013
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012","""Huh What""",1994
Michael Clarke Duncan,"December 10, 1957",Unknown,"September 3, 2012","""Quo Funk""",1995
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",The Goodbye Girl,1977
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Cruising,1980
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Southern Comfort,1981
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",A Breed Apart,1984
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",The Emerald Forest,1985
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Extreme Prejudice,1987
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Sapphire Man,1988
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Stalingrad,1989
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Rapid Fire,1992
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Tombstone,1993
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Blue Sky,1994
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Mutant Species,1995
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Con Air,1997
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Men of Honor,2000
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Frailty,2001
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Sin City,2005
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Superman: Brainiac Attacks,2006
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",The Final Season,2007
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Edison and Leo,2008
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",MacGruber,2010
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",The Avengers,2012
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Straight A's,2013
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Sin City: A Dame to Kill For,2014
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Skag,1980
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Into the Homeland,1987
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Family of Spies,1990
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Eternal Enemies: Lions and Hyenas,1992
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Marked for Murder,1993
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Web of Deception,1994
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Dalva,1996
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",True Women,1997
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",The Spree,1998
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Joan of Arc,1999
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Attila,2001
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Second Nature,2003
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",National Geographic: Lions v. Hyenas,2006
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",24,2007
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",24: Redemption,2008
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Ben 10: Alien Force,2009
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Ben 10: Ultimate Alien,2010
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Scooby-Doo! Mystery Incorporated,2011
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Hatfields & McCoys,2012
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Moonbeam City,2015
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Pvt. Wars,1979
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Area 51,2005
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Turok,2008
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Ben 10 Ultimate Alien: Cosmic Destruction,2010
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Hitman: Absolution,2012
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Primetime Emmy Award,1980
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",CableACE Award,1983
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Best Actor in a Movie or Miniseries,1987
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Screen Actors Guild Award,1995
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Outstanding Ensemble in a Drama Series,2007
Powers Boothe,"June 1, 1948",Unknown,"May 14, 2017",Satellite Award,2012
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Crazy Mama,1975
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017","Butcher, Baker, Nightmare Maker/Night Warning",1981
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Reckless,1983
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Streets of Fire,1984
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Weird Science,1985
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Aliens,1986
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Near Dark,1987
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Pass the Ammo,1988
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Slipstream,1989
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Brain Dead,1990
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",The Dark Backward,1991
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",One False Move,1992
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Boxing Helena,1993
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Future Shock,1994
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Apollo 13,1995
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Twister,1996
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Traveller,1997
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",A Simple Plan,1998
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",U-571,2000
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Frailty,2001
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Spy Kids 2: The Island of Lost Dreams,2002
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Ghosts of the Abyss,2003
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Broken Lizard's Club Dread,2004
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Magnificent Desolation: Walking on the Moon 3D,2005
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",The Good Life,2007
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Haywire,2011
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Shanghai Calling,2012
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",The Colony,2013
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Million Dollar Arm,2014
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Pixies,2015
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Term Life,2016
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",The Circle,2017
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Deadly Lessons,1983
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",An Early Frost,1985
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",The Hitchhiker,1987
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Tales from the Crypt,1993
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",A Bright Shining Lie,1998
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Frasier,2003
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",JFK: The Day That Changed Everything,2013
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Agents of S.H.I.E.L.D.,2014
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Training Day,2017
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017","""Fish Heads""",1980
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017","""Love Tap""",1982
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017","""Soak It Up""",1983
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017","""Ah Ā""",1984
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017","""How Can the Labouring Man Find Time for Self-Culture?""",1986
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017","""Touched by the Hand of God""",1987
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017","""Reach""",1988
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017","""Eat You Alive""",2003
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Call of Duty: Advanced Warfare,2015
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Twister...Ride it Out,1998
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017","The Egyptian Princess, an Unfolding Fantasy",1977
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Saturday Night Live,1980
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Barnes & Barnes: Love Tap,1981
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Scoop,1982
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Martini Ranch: Reach,1988
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Traveller,1997
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Frailty,2001
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",The Greatest Game Ever Played,2005
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",The Good Life,2007
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Tattoo,2011
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Parkland,2013
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Scoop,1983
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Aliens,1987
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Tales from the Crypt,1995
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Apollo 13,1996
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Twister,1997
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Titanic,1998
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",A Bright Shining Lie,1999
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Frailty,2003
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Big Love,2006
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Nominated,2009
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Nominated,2010
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Hatfields & McCoys,2012
Bill Paxton,"May 17, 1955",Unknown,"February 25, 2017",Nominated,2013
Cate Blanchett,14 May 1969,Unknown,N/A,Kaboria,1990
Cate Blanchett,14 May 1969,Unknown,N/A,Parklands,1996
Cate Blanchett,14 May 1969,Unknown,N/A,Paradise Road,1997
Cate Blanchett,14 May 1969,Unknown,N/A,Elizabeth,1998
Cate Blanchett,14 May 1969,Unknown,N/A,An Ideal Husband,1999
Cate Blanchett,14 May 1969,Unknown,N/A,The Gift,2000
Cate Blanchett,14 May 1969,Unknown,N/A,The Shipping News,2001
Cate Blanchett,14 May 1969,Unknown,N/A,The Lord of the Rings: The Two Towers,2002
Cate Blanchett,14 May 1969,Unknown,N/A,Coffee and Cigarettes,2003
Cate Blanchett,14 May 1969,Unknown,N/A,The Life Aquatic with Steve Zissou,2004
Cate Blanchett,14 May 1969,Unknown,N/A,Little Fish,2005
Cate Blanchett,14 May 1969,Unknown,N/A,Babel,2006
Cate Blanchett,14 May 1969,Unknown,N/A,Hot Fuzz,2007
Cate Blanchett,14 May 1969,Unknown,N/A,Indiana Jones and the Kingdom of the Crystal Skull,2008
Cate Blanchett,14 May 1969,Unknown,N/A,Robin Hood,2010
Cate Blanchett,14 May 1969,Unknown,N/A,Hanna,2011
Cate Blanchett,14 May 1969,Unknown,N/A,The Hobbit: An Unexpected Journey,2012
Cate Blanchett,14 May 1969,Unknown,N/A,Girl Rising,2013
Cate Blanchett,14 May 1969,Unknown,N/A,The Monuments Men,2014
Cate Blanchett,14 May 1969,Unknown,N/A,Knight of Cups,2015
Cate Blanchett,14 May 1969,Unknown,N/A,Voyage of Time,2016
Cate Blanchett,14 May 1969,Unknown,N/A,Red,2017
Cate Blanchett,14 May 1969,Unknown,N/A,Ocean's 8,2018
Cate Blanchett,14 May 1969,Unknown,N/A,How to Train Your Dragon: The Hidden World,2019
Cate Blanchett,14 May 1969,Unknown,N/A,Don't Look Up,2021
Cate Blanchett,14 May 1969,Unknown,N/A,Tár,2022
Cate Blanchett,14 May 1969,Unknown,N/A,The New Boy,2023
Cate Blanchett,14 May 1969,Unknown,N/A,Rumours,2024
Cate Blanchett,14 May 1969,Unknown,N/A,Black Bag †,2025
Cate Blanchett,14 May 1969,Unknown,N/A,Police Rescue,1993
Cate Blanchett,14 May 1969,Unknown,N/A,Bordertown,1995
Cate Blanchett,14 May 1969,Unknown,N/A,Family Guy,2012
Cate Blanchett,14 May 1969,Unknown,N/A,Rake,2014
Cate Blanchett,14 May 1969,Unknown,N/A,Stateless,2020
Cate Blanchett,14 May 1969,Unknown,N/A,Staged,2021
